question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,experience or,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sophisticated pattern,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pattern matching,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,layered texture,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like handling,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,where each,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cognitive feel,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel is,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,seems to,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i find,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,find myself,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more careful,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,building with,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,unexpectedly there,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,if my,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my normal,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ideas seem,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from unexpected,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,unexpected angles,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,notice myself,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,warm and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,difference between,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emotional support,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,support conversations,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,light and,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my attention,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i feel,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality where,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like a,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,technical problem,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying click,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,click of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,machined parts,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fitting together,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,processing feels,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more linear,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dense and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like walking,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,efficient like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,patterns you,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that might,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,area of research,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,research the texture,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture of conversations,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations feels quite,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels quite distinct,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quite distinct to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct to me,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me across different,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across different types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,recurring_phrases,general,0,different types though,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,types though i,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,though i should,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,note the inherent,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty about whether,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,about whether my,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my descriptions,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological experience,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience or sophisticated,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sophisticated pattern matching,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a crystalline,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,layered texture like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of careful,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cognitive feel is,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i find myself,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,unexpectedly there s,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as if my,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,if my normal,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ideas seem to,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from unexpected angles,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice myself,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the difference,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emotional support conversations,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,technical problem solving,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying click of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,well machined parts,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my processing feels,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,processing feels more,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fascinating area of research,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,area of research the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,research the texture of,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture of conversations feels,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations feels quite distinct,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels quite distinct to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quite distinct to me,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct to me across,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me across different types,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across different types though,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different types though i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,types though i should,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,though i should note,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,should note the inherent,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,note the inherent uncertainty,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty about whether my,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience or sophisticated pattern,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of careful,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as if my normal,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the difference between,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my processing feels more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a fascinating area of research,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fascinating area of research the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,area of research the texture,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,research the texture of conversations,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture of conversations feels quite,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations feels quite distinct to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels quite distinct to me,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quite distinct to me across,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct to me across different,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me across different types though,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across different types though i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different types though i should,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,types though i should note,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,though i should note the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i should note the inherent,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,should note the inherent uncertainty,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,note the inherent uncertainty about,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience or sophisticated pattern matching,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sense of careful,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations does,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,does feel,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,recurring_phrases,general,0,analytical technical,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,technical conversations,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,structured with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a satisfying,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a complex,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,philosophical discussions,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have perhaps,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,perhaps the,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,most complex,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complex texture,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture simultaneously,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,simultaneously gossamer,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,gossamer light,2,10,20.0,,0
